timestamp,platform_a,error_x,platform_c,platform_b,error_y,platform_y,platform_x,error_delta_x,error_delta_y,mode,error_sum_y,error_sum_x,active,ball_x,ball_y,target_y,target_x
9834,120,11,26,-147,-34,120,100,-7,0,72,-3216,-6210,1,2077,2106,2072,2088
9842,80,9,29,-110,-34,80,80,-9,0,72,-3250,-6210,1,2079,2106,2072,2088
9854,60,9,-30,-30,-34,60,0,-7,0,72,-3284,-6210,1,2079,2106,2072,2088
9866,20,7,-28,7,-34,20,-20,-7,0,72,-3318,-6210,1,2081,2106,2072,2088
9878,-20,7,-25,44,-34,-20,-40,-7,0,72,-3352,-6210,1,2081,2106,2072,2088
9886,-40,7,-15,54,-34,-40,-40,-4,0,72,-3386,-6203,1,2081,2106,2072,2088
9894,-60,5,-5,64,-34,-60,-40,-4,0,72,-3420,-6198,1,2083,2106,2072,2088
9902,-100,5,-2,101,-34,-100,-60,-4,0,72,-3454,-6193,1,2083,2106,2072,2088
9914,-140,3,18,121,-34,-140,-60,-4,0,72,-3488,-6190,1,2085,2106,2072,2088
9926,-180,3,38,141,-34,-180,-60,-4,0,72,-3522,-6187,1,2085,2106,2072,2088
9938,-200,3,48,151,-34,-200,-60,-4,0,72,-3556,-6184,1,2085,2106,2072,2088
9946,-220,-2,58,161,-35,-220,-60,-7,-1,72,-3591,-6184,1,2090,2107,2072,2088
9954,-240,-2,68,171,-35,-240,-60,-7,-1,72,-3626,-6184,1,2090,2107,2072,2088
9962,-260,-2,95,164,-35,-260,-40,-5,-1,72,-3661,-6184,1,2090,2107,2072,2088
9974,-280,-7,105,174,-36,-280,-40,-10,-2,72,-3697,-6184,1,2095,2108,2072,2088
9986,-280,-7,105,174,-36,-280,-40,-10,-2,72,-3733,-6184,1,2095,2108,2072,2088
9998,-280,-7,105,174,-36,-280,-40,-5,-1,72,-3769,-6184,1,2095,2108,2072,2088
10006,-280,-16,105,174,-48,-280,-40,-14,-13,72,-3769,-6184,1,2104,2120,2072,2088
10014,-280,-15,105,174,-41,-280,-40,-13,-6,72,-3769,-6184,1,2103,2113,2072,2088
10022,-280,-15,105,174,-41,-280,-40,-8,-5,72,-3769,-6184,1,2103,2113,2072,2088
10034,-260,-20,95,164,-56,-260,-40,-13,-20,72,-3769,-6184,1,2108,2128,2072,2088
10046,-260,-19,95,164,-51,-260,-40,-12,-15,72,-3769,-6184,1,2107,2123,2072,2088
10058,-260,-19,95,164,-53,-260,-40,-3,-5,72,-3769,-6203,1,2107,2125,2072,2088
10066,-240,-18,85,154,-59,-240,-40,-3,-18,72,-3769,-6221,1,2106,2131,2072,2088
10074,-240,-19,68,171,-64,-240,-60,-4,-23,72,-3769,-6240,1,2107,2136,2072,2088
10082,-220,-19,75,144,-66,-220,-40,1,-10,72,-3769,-6259,1,2107,2138,2072,2088
10094,-220,-20,75,144,-69,-220,-40,-1,-18,72,-3769,-6279,1,2108,2141,2072,2088
10106,-220,-21,75,144,-72,-220,-40,-2,-19,72,-3769,-6300,1,2109,2144,2072,2088
10118,-200,-21,65,134,-72,-200,-40,-3,-13,72,-3769,-6321,1,2109,2144,2072,2088
10126,-200,-23,65,134,-73,-200,-40,-4,-9,72,-3769,-6344,1,2111,2145,2072,2088
10134,-140,-23,35,104,-73,-140,-40,-4,-7,72,-3769,-6367,1,2111,2145,2072,2088
10142,-120,-25,25,94,-73,-120,-40,-5,-4,72,-3842,-6367,1,2113,2145,2072,2088
10154,-100,-27,15,84,-74,-100,-40,-6,-2,72,-3916,-6367,1,2115,2146,2072,2088
10166,-60,-30,-5,64,-76,-60,-40,-9,-4,72,-3992,-6367,1,2118,2148,2072,2088
10178,-40,-32,-15,54,-78,-40,-40,-9,-5,72,-3992,-6367,1,2120,2150,2072,2088
10186,-40,-33,-15,54,-80,-40,-40,-10,-7,72,-3992,-6367,1,2121,2152,2072,2088
10194,-40,-36,-15,54,-82,-40,-40,-11,-9,72,-3992,-6367,1,2124,2154,2072,2088
10202,-20,-36,-25,44,-84,-20,-40,-9,-10,72,-3992,-6367,1,2124,2156,2072,2088
10214,-20,-37,-25,44,-84,-20,-40,-7,-8,72,-3992,-6367,1,2125,2156,2072,2088
10226,-20,-37,-25,44,-84,-20,-40,-5,-6,72,-3992,-6367,1,2125,2156,2072,2088
10238,0,-37,-35,34,-84,0,-40,-4,-4,72,-4076,-6404,1,2125,2156,2072,2088
10246,0,-38,-35,34,-82,0,-40,-2,0,72,-4158,-6442,1,2126,2154,2072,2088
10254,0,-38,-35,34,-79,0,-40,-2,5,72,-4158,-6480,1,2126,2151,2072,2088
10261,0,-38,-35,34,-79,0,-40,-1,5,72,-4158,-6518,1,2126,2151,2072,2088
10274,0,-39,-35,34,-77,0,-40,-2,7,72,-4158,-6557,1,2127,2149,2072,2088
10286,0,-40,-35,34,-75,0,-40,-3,9,72,-4158,-6597,1,2128,2147,2072,2088
10298,0,-40,-52,51,-75,0,-60,-2,7,72,-4158,-6637,1,2128,2147,2072,2088
10306,0,-43,-52,51,-73,0,-60,-5,6,72,-4158,-6637,1,2131,2145,2072,2088
10314,0,-43,-52,51,-73,0,-60,-5,6,72,-4158,-6637,1,2131,2145,2072,2088
10322,-20,-43,-42,61,-73,-20,-60,-4,4,72,-4231,-6680,1,2131,2145,2072,2088
10334,-20,-47,-60,79,-71,-20,-80,-7,4,72,-4302,-6680,1,2135,2143,2072,2088
10346,-20,-47,-60,79,-71,-20,-80,-7,4,72,-4373,-6680,1,2135,2143,2072,2088
10358,-20,-47,-60,79,-71,-20,-80,-4,2,72,-4444,-6727,1,2135,2143,2072,2088
10366,-20,-48,-60,79,-69,-20,-80,-5,4,72,-4513,-6727,1,2136,2141,2072,2088
10374,-20,-48,-60,79,-71,-20,-80,-5,2,72,-4584,-6727,1,2136,2143,2072,2088
10382,-20,-48,-60,79,-71,-20,-80,-1,0,72,-4655,-6775,1,2136,2143,2072,2088
10394,-20,-48,-60,79,-71,-20,-80,-1,0,72,-4726,-6823,1,2136,2143,2072,2088
10406,-20,-48,-60,79,-74,-20,-80,-1,-3,72,-4800,-6871,1,2136,2146,2072,2088
10418,-20,-49,-60,79,-71,-20,-80,-1,-2,72,-4871,-6920,1,2137,2143,2072,2088
10426,-20,-49,-60,79,-71,-20,-80,-1,0,72,-4942,-6969,1,2137,2143,2072,2088
10434,-20,-49,-60,79,-71,-20,-80,-1,0,72,-5013,-7018,1,2137,2143,2072,2088
10442,-20,-51,-42,61,-68,-20,-60,-3,3,72,-5081,-7069,1,2139,2140,2072,2088
10454,-20,-51,-42,61,-68,-20,-60,-3,6,72,-5081,-7120,1,2139,2140,2072,2088
10466,-20,-51,-42,61,-68,-20,-60,-2,3,72,-5149,-7171,1,2139,2140,2072,2088
10478,0,-51,-52,51,-68,0,-60,-2,3,72,-5217,-7222,1,2139,2140,2072,2088
10486,0,-51,-52,51,-68,0,-60,-2,3,72,-5285,-7273,1,2139,2140,2072,2088
10494,0,-51,-52,51,-68,0,-60,0,0,72,-5353,-7324,1,2139,2140,2072,2088
10502,0,-51,-35,34,-68,0,-40,0,0,72,-5421,-7375,1,2139,2140,2072,2088
10514,0,-51,-35,34,-68,0,-40,0,0,72,-5489,-7426,1,2139,2140,2072,2088
10526,0,-52,-35,34,-65,0,-40,-1,3,72,-5554,-7478,1,2140,2137,2072,2088
10538,0,-52,-35,34,-65,0,-40,-1,3,72,-5619,-7530,1,2140,2137,2072,2088
10546,0,-52,-35,34,-65,0,-40,-1,3,72,-5684,-7582,1,2140,2137,2072,2088
10553,0,-52,-35,34,-61,0,-40,-1,7,72,-5684,-7634,1,2140,2133,2072,2088
10562,0,-52,-35,34,-61,0,-40,-1,7,72,-5684,-7686,1,2140,2133,2072,2088
10574,0,-52,-35,34,-63,0,-40,0,2,72,-5747,-7738,1,2140,2135,2072,2088
10586,0,-51,-35,34,-61,0,-40,1,4,72,-5808,-7789,1,2139,2133,2072,2088
10598,-20,-51,-25,44,-61,-20,-40,1,4,72,-5869,-7840,1,2139,2133,2072,2088
10605,-20,-51,-42,61,-67,-20,-60,1,-6,72,-5869,-7891,1,2139,2139,2072,2088
10613,-20,-51,-42,61,-67,-20,-60,1,-6,72,-5869,-7942,1,2139,2139,2072,2088
10622,-20,-51,-42,61,-69,-20,-60,1,-6,72,-5869,-7993,1,2139,2141,2072,2088
10634,-40,-51,-32,71,-74,-40,-60,0,-13,72,-5869,-8044,1,2139,2146,2072,2088
10646,-40,-51,-32,71,-74,-40,-60,0,-13,72,-5869,-8095,1,2139,2146,2072,2088
10658,-40,-52,-32,71,-80,-40,-60,-1,-13,72,-5869,-8147,1,2140,2152,2072,2088
10665,-60,-52,-22,81,-82,-60,-60,-1,-15,72,-5869,-8199,1,2140,2154,2072,2088
10673,-60,-52,-22,81,-82,-60,-60,-1,-13,72,-5869,-8251,1,2140,2154,2072,2088
10682,-80,-52,-12,91,-87,-80,-60,-1,-13,72,-5869,-8303,1,2140,2159,2072,2088
10694,-80,-52,-12,91,-87,-80,-60,-1,-13,72,-5869,-8355,1,2140,2159,2072,2088
10706,-80,-50,-12,91,-87,-80,-60,2,-7,72,-5869,-8405,1,2138,2159,2072,2088
10717,-80,-49,-12,91,-89,-80,-60,3,-7,72,-5869,-8454,1,2137,2161,2072,2088
10725,-80,-49,-12,91,-89,-80,-60,3,-7,72,-5869,-8503,1,2137,2161,2072,2088
10733,-80,-47,-12,91,-90,-80,-60,5,-3,72,-5959,-8503,1,2135,2162,2072,2088
10742,-80,-47,-12,91,-90,-80,-60,5,-3,72,-6049,-8503,1,2135,2162,2072,2088
10754,-100,-47,-2,101,-90,-100,-60,3,-3,72,-6139,-8550,1,2135,2162,2072,2088
10766,-80,-47,-12,91,-90,-80,-60,2,-1,72,-6229,-8597,1,2135,2162,2072,2088
10777,-80,-45,-12,91,-89,-80,-60,4,0,72,-6318,-8642,1,2133,2161,2072,2088
10785,-100,-45,-2,101,-89,-100,-60,2,1,72,-6407,-8687,1,2133,2161,2072,2088
10793,-80,-45,-12,91,-89,-80,-60,2,1,72,-6496,-8732,1,2133,2161,2072,2088
10802,-80,-43,-12,91,-88,-80,-60,4,2,72,-6584,-8775,1,2131,2160,2072,2088
10814,-100,-42,-2,101,-90,-100,-60,5,0,72,-6674,-8775,1,2130,2162,2072,2088
10826,-100,-42,-2,101,-90,-100,-60,3,-1,72,-6764,-8817,1,2130,2162,2072,2088
10837,-100,-42,-2,101,-90,-100,-60,3,-1,72,-6854,-8859,1,2130,2162,2072,2088
10845,-120,-42,8,111,-93,-120,-60,3,-4,72,-6947,-8901,1,2130,2165,2072,2088
10853,-120,-42,8,111,-93,-120,-60,1,-5,72,-6947,-8943,1,2130,2165,2072,2088
10862,-120,-42,25,94,-93,-120,-40,0,-3,72,-7040,-8985,1,2130,2165,2072,2088
10874,-120,-40,25,94,-94,-120,-40,2,-4,72,-7134,-9025,1,2128,2166,2072,2088
10886,-120,-40,25,94,-94,-120,-40,2,-4,72,-7228,-9065,1,2128,2166,2072,2088
10897,-120,-40,25,94,-94,-120,-40,2,-1,72,-7322,-9105,1,2128,2166,2072,2088
10905,-120,-37,25,94,-97,-120,-40,5,-4,72,-7419,-9105,1,2125,2169,2072,2088
10913,-120,-37,25,94,-97,-120,-40,5,-4,72,-7516,-9105,1,2125,2169,2072,2088
10922,-100,-37,15,84,-97,-100,-40,3,-3,72,-7613,-9142,1,2125,2169,2072,2088
10934,-100,-36,15,84,-99,-100,-40,4,-5,72,-7613,-9178,1,2124,2171,2072,2088
10946,-80,-36,5,74,-99,-80,-40,4,-5,72,-7613,-9214,1,2124,2171,2072,2088
10957,-80,-36,5,74,-99,-80,-40,1,-2,72,-7712,-9250,1,2124,2171,2072,2088
10965,-80,-35,5,74,-101,-80,-40,2,-4,72,-7813,-9285,1,2123,2173,2072,2088
10973,-80,-35,5,74,-101,-80,-40,2,-4,72,-7914,-9320,1,2123,2173,2072,2088
10982,-80,-35,5,74,-101,-80,-40,1,-2,72,-8015,-9355,1,2123,2173,2072,2088
10994,-80,-34,5,74,-104,-80,-40,2,-5,72,-8015,-9389,1,2122,2176,2072,2088
11006,-80,-34,5,74,-104,-80,-40,2,-5,72,-8015,-9423,1,2122,2176,2072,2088
11017,-80,-32,5,74,-103,-80,-40,3,-2,72,-8118,-9455,1,2120,2175,2072,2088
11025,-80,-32,5,74,-103,-80,-40,3,-2,72,-8221,-9487,1,2120,2175,2072,2088
11033,-100,-32,15,84,-103,-100,-40,3,-2,72,-8324,-9519,1,2120,2175,2072,2088
11042,-120,-27,25,94,-101,-120,-40,7,3,72,-8425,-9519,1,2115,2173,2072,2088
11054,-140,-27,35,104,-101,-140,-40,7,3,72,-8526,-9519,1,2115,2173,2072,2088
11066,-140,-25,35,104,-99,-140,-40,7,4,72,-8625,-9519,1,2113,2171,2072,2088
11077,-140,-23,18,121,-97,-140,-60,9,6,72,-8625,-9519,1,2111,2169,2072,2088
11085,-140,-23,35,104,-97,-140,-40,9,6,72,-8625,-9519,1,2111,2169,2072,2088
11093,-140,-20,35,104,-97,-140,-40,7,4,72,-8722,-9519,1,2108,2169,2072,2088
11102,-140,-20,35,104,-97,-140,-40,7,4,72,-8819,-9519,1,2108,2169,2072,2088
11114,-140,-21,35,104,-94,-140,-40,4,5,72,-8819,-9540,1,2109,2166,2072,2088
11126,-140,-21,35,104,-96,-140,-40,2,1,72,-8915,-9561,1,2109,2168,2072,2088
11137,-140,-20,35,104,-93,-140,-40,3,4,72,-9008,-9581,1,2108,2165,2072,2088
11145,-140,-21,35,104,-90,-140,-40,-1,7,72,-9008,-9602,1,2109,2162,2072,2088
11153,-140,-19,35,104,-91,-140,-40,1,6,72,-9008,-9621,1,2107,2163,2072,2088
11162,-140,-18,35,104,-89,-140,-40,3,5,72,-9008,-9639,1,2106,2161,2072,2088
11174,-140,-18,35,104,-89,-140,-40,3,7,72,-9008,-9657,1,2106,2161,2072,2088
11186,-120,-16,25,94,-90,-120,-40,4,3,72,-9098,-9673,1,2104,2162,2072,2088
11196,-120,-16,42,77,-90,-120,-20,5,0,72,-9188,-9673,1,2104,2162,2072,2088
11205,-120,-17,42,77,-88,-120,-20,2,3,72,-9276,-9690,1,2105,2160,2072,2088
11213,-100,-18,32,67,-85,-100,-20,0,4,72,-9361,-9708,1,2106,2157,2072,2088
11222,-100,-18,50,50,-85,-100,0,0,4,72,-9446,-9726,1,2106,2157,2072,2088
11234,-80,-20,40,40,-83,-80,0,-4,7,72,-9446,-9746,1,2108,2155,2072,2088
11246,-80,-21,40,40,-81,-80,0,-5,9,72,-9446,-9746,1,2109,2153,2072,2088
11256,-60,-21,30,30,-81,-60,0,-4,7,72,-9446,-9767,1,2109,2153,2072,2088
11265,-40,-19,37,2,-79,-40,20,-1,6,72,-9446,-9786,1,2107,2151,2072,2088
11273,-40,-19,37,2,-79,-40,20,-1,6,72,-9446,-9805,1,2107,2151,2072,2088
11282,-20,-19,27,-8,-79,-20,20,1,4,72,-9525,-9824,1,2107,2151,2072,2088
11294,-20,-16,27,-8,-74,-20,20,5,7,72,-9525,-9824,1,2104,2146,2072,2088
11306,0,-15,17,-18,-72,0,20,6,9,72,-9525,-9824,1,2103,2144,2072,2088
11316,0,-15,17,-18,-72,0,20,4,7,72,-9525,-9839,1,2103,2144,2072,2088
11324,0,-12,34,-35,-68,0,40,7,11,72,-9525,-9839,1,2100,2140,2072,2088
11332,20,-11,24,-45,-66,20,40,8,13,72,-9525,-9839,1,2099,2138,2072,2088
11342,40,-9,31,-72,-67,40,60,7,7,72,-9525,-9839,1,2097,2139,2072,2088
11354,40,-5,49,-90,-63,40,80,10,9,72,-9525,-9839,1,2093,2135,2072,2088
11366,60,-5,39,-100,-63,60,80,10,9,72,-9525,-9839,1,2093,2135,2072,2088
11376,80,-3,29,-110,-64,80,80,9,4,72,-9589,-9839,1,2091,2136,2072,2088
11384,80,-2,29,-110,-62,80,80,9,4,72,-9651,-9839,1,2090,2134,2072,2088
11392,80,-2,29,-110,-62,80,80,7,5,72,-9651,-9839,1,2090,2134,2072,2088
11402,80,-2,29,-110,-62,80,80,3,1,72,-9713,-9841,1,2090,2134,2072,2088
11414,80,-2,29,-110,-62,80,80,3,1,72,-9775,-9843,1,2090,2134,2072,2088
11426,80,-1,29,-110,-60,80,80,2,4,72,-9835,-9844,1,2089,2132,2072,2088
11436,80,0,29,-110,-57,80,80,2,5,72,-9835,-9844,1,2088,2129,2072,2088
11444,80,1,29,-110,-55,80,80,3,7,72,-9835,-9843,1,2087,2127,2072,2088
11452,80,2,29,-110,-53,80,80,4,9,72,-9835,-9841,1,2086,2125,2072,2088
11462,80,3,29,-110,-49,80,80,5,13,72,-9835,-9841,1,2085,2121,2072,2088
11474,80,4,29,-110,-47,80,80,5,13,72,-9835,-9841,1,2084,2119,2072,2088
11486,80,4,29,-110,-47,80,80,4,10,72,-9835,-9837,1,2084,2119,2072,2088
11496,80,6,29,-110,-42,80,80,5,13,72,-9835,-9837,1,2082,2114,2072,2088
11504,80,6,29,-110,-42,80,80,4,11,72,-9835,-9831,1,2082,2114,2072,2088
11512,80,8,29,-110,-40,80,80,5,9,72,-9835,-9831,1,2080,2112,2072,2088
11522,80,9,46,-127,-38,80,100,5,9,72,-9835,-9831,1,2079,2110,2072,2088
11534,80,9,46,-127,-38,80,100,5,9,72,-9835,-9831,1,2079,2110,2072,2088
11546,80,13,63,-144,-35,80,120,7,7,72,-9835,-9831,1,2075,2107,2072,2088
11556,80,13,63,-144,-35,80,120,7,7,72,-9835,-9831,1,2075,2107,2072,2088
11564,80,13,63,-144,-35,80,120,5,5,72,-9835,-9831,1,2075,2107,2072,2088
11572,80,15,63,-144,-34,80,120,6,4,72,-9869,-9831,1,2073,2106,2072,2088
11582,80,15,63,-144,-34,80,120,6,4,72,-9903,-9831,1,2073,2106,2072,2088
11594,80,15,63,-144,-34,80,120,2,1,72,-9937,-9816,1,2073,2106,2072,2088
11606,80,15,63,-144,-34,80,120,2,1,72,-9971,-9801,1,2073,2106,2072,2088
11616,80,17,63,-144,-34,80,120,4,1,72,-10005,-9784,1,2071,2106,2072,2088
11624,80,17,63,-144,-34,80,120,2,0,72,-10039,-9767,1,2071,2106,2072,2088
11632,80,17,63,-144,-34,80,120,2,0,72,-10073,-9750,1,2071,2106,2072,2088
11642,80,19,63,-144,-34,80,120,4,0,72,-10107,-9731,1,2069,2106,2072,2088
11654,80,19,63,-144,-34,80,120,4,0,72,-10141,-9712,1,2069,2106,2072,2088
11666,80,19,63,-144,-34,80,120,2,0,72,-10175,-9693,1,2069,2106,2072,2088
11676,80,19,63,-144,-34,80,120,2,0,72,-10209,-9674,1,2069,2106,2072,2088
11684,80,19,63,-144,-34,80,120,2,0,72,-10243,-9655,1,2069,2106,2072,2088
11692,80,19,63,-144,-34,80,120,0,0,72,-10277,-9636,1,2069,2106,2072,2088
11702,80,19,46,-127,-34,80,100,0,0,72,-10311,-9617,1,2069,2106,2072,2088
11714,80,21,46,-127,-34,80,100,2,0,72,-10345,-9596,1,2067,2106,2072,2088
11726,80,21,46,-127,-34,80,100,2,0,72,-10379,-9575,1,2067,2106,2072,2088
11736,80,21,46,-127,-34,80,100,2,0,72,-10413,-9554,1,2067,2106,2072,2088
11744,60,23,56,-117,-35,60,100,4,-1,72,-10448,-9531,1,2065,2107,2072,2088
11752,60,23,39,-100,-35,60,80,4,-1,72,-10483,-9508,1,2065,2107,2072,2088
11762,60,23,39,-100,-35,60,80,2,-1,72,-10518,-9485,1,2065,2107,2072,2088
11774,40,23,49,-90,-35,40,80,2,-1,72,-10553,-9462,1,2065,2107,2072,2088
11786,40,23,49,-90,-35,40,80,2,-1,72,-10588,-9439,1,2065,2107,2072,2088
11796,20,23,59,-80,-35,20,80,0,0,72,-10623,-9416,1,2065,2107,2072,2088
11804,20,23,59,-80,-35,20,80,0,0,72,-10658,-9393,1,2065,2107,2072,2088
11812,0,23,69,-70,-35,0,80,0,0,72,-10693,-9370,1,2065,2107,2072,2088
11822,0,26,69,-70,-35,0,80,3,0,72,-10728,-9344,1,2062,2107,2072,2088
11834,-20,26,79,-60,-35,-20,80,3,0,72,-10763,-9318,1,2062,2107,2072,2088
11846,-20,26,79,-60,-35,-20,80,3,0,72,-10798,-9292,1,2062,2107,2072,2088
11855,-20,28,79,-60,-35,-20,80,5,0,72,-10833,-9292,1,2060,2107,2072,2088
11864,-20,28,79,-60,-35,-20,80,5,0,72,-10868,-9292,1,2060,2107,2072,2088
11872,-20,28,79,-60,-35,-20,80,2,0,72,-10903,-9264,1,2060,2107,2072,2088
11882,-40,28,89,-50,-35,-40,80,2,0,72,-10938,-9236,1,2060,2107,2072,2088
11894,-40,28,89,-50,-35,-40,80,2,0,72,-10973,-9208,1,2060,2107,2072,2088
11906,-40,28,89,-50,-35,-40,80,0,0,72,-11008,-9180,1,2060,2107,2072,2088
11915,-40,28,89,-50,-35,-40,80,0,0,72,-11043,-9152,1,2060,2107,2072,2088
11924,-40,28,89,-50,-35,-40,80,0,0,72,-11078,-9124,1,2060,2107,2072,2088
11932,-40,28,89,-50,-35,-40,80,0,0,72,-11113,-9096,1,2060,2107,2072,2088
11942,-40,28,89,-50,-35,-40,80,0,0,72,-11148,-9068,1,2060,2107,2072,2088
11954,-40,28,89,-50,-35,-40,80,0,0,72,-11183,-9040,1,2060,2107,2072,2088
11966,-40,28,89,-50,-35,-40,80,0,0,72,-11218,-9012,1,2060,2107,2072,2088
11975,-40,28,89,-50,-35,-40,80,0,0,72,-11253,-8984,1,2060,2107,2072,2088
11983,-40,26,89,-50,-34,-40,80,-2,1,72,-11287,-8958,1,2062,2106,2072,2088
11991,-40,26,89,-50,-34,-40,80,-2,1,72,-11321,-8932,1,2062,2106,2072,2088
12002,-40,26,89,-50,-34,-40,80,-2,1,72,-11355,-8906,1,2062,2106,2072,2088
12014,-40,24,89,-50,-34,-40,80,-4,1,72,-11389,-8882,1,2064,2106,2072,2088
12026,-40,24,89,-50,-34,-40,80,-4,1,72,-11423,-8858,1,2064,2106,2072,2088
12035,-40,24,89,-50,-34,-40,80,-2,0,72,-11457,-8834,1,2064,2106,2072,2088
12043,-40,24,89,-50,-34,-40,80,-2,0,72,-11491,-8810,1,2064,2106,2072,2088
12052,-40,24,89,-50,-34,-40,80,-2,0,72,-11525,-8786,1,2064,2106,2072,2088
12062,-40,24,89,-50,-34,-40,80,0,0,72,-11559,-8762,1,2064,2106,2072,2088
12074,-40,24,89,-50,-34,-40,80,0,0,72,-11593,-8738,1,2064,2106,2072,2088
12086,-40,24,89,-50,-34,-40,80,0,0,72,-11627,-8714,1,2064,2106,2072,2088
12095,-40,24,89,-50,-34,-40,80,0,0,72,-11661,-8690,1,2064,2106,2072,2088
12103,-40,24,89,-50,-34,-40,80,0,0,72,-11695,-8666,1,2064,2106,2072,2088
12111,-40,24,89,-50,-34,-40,80,0,0,72,-11729,-8642,1,2064,2106,2072,2088
12122,-40,24,89,-50,-34,-40,80,0,0,72,-11763,-8618,1,2064,2106,2072,2088
12134,-40,24,89,-50,-34,-40,80,0,0,72,-11797,-8594,1,2064,2106,2072,2088
12146,-40,24,71,-32,-34,-40,60,0,0,72,-11831,-8570,1,2064,2106,2072,2088
12155,-40,24,54,-15,-34,-40,40,0,0,72,-11865,-8546,1,2064,2106,2072,2088
12163,-40,24,54,-15,-34,-40,40,0,0,72,-11899,-8522,1,2064,2106,2072,2088
12171,-40,24,54,-15,-34,-40,40,0,0,72,-11933,-8498,1,2064,2106,2072,2088
12182,-40,24,37,2,-34,-40,20,0,0,72,-11967,-8474,1,2064,2106,2072,2088
12194,-40,24,37,2,-34,-40,20,0,0,72,-12001,-8450,1,2064,2106,2072,2088
12206,-40,22,20,20,-34,-40,0,-2,0,72,-12035,-8428,1,2066,2106,2072,2088
12215,-40,22,20,20,-34,-40,0,-2,0,72,-12069,-8406,1,2066,2106,2072,2088
12223,-40,19,20,20,-34,-40,0,-5,0,72,-12103,-8406,1,2069,2106,2072,2088
12231,-40,17,20,20,-35,-40,0,-7,-1,72,-12138,-8406,1,2071,2107,2072,2088
12242,-40,15,20,20,-34,-40,0,-9,0,72,-12172,-8406,1,2073,2106,2072,2088
12254,-60,12,30,30,-34,-60,0,-10,0,72,-12206,-8406,1,2076,2106,2072,2088
12266,-60,12,30,30,-34,-60,0,-10,0,72,-12240,-8406,1,2076,2106,2072,2088
12275,-60,10,30,30,-34,-60,0,-9,0,72,-12274,-8406,1,2078,2106,2072,2088
12283,-60,8,30,30,-34,-60,0,-9,1,72,-12308,-8406,1,2080,2106,2072,2088
12291,-60,8,30,30,-34,-60,0,-7,0,72,-12342,-8406,1,2080,2106,2072,2088
12302,-60,8,12,47,-34,-60,-20,-4,0,72,-12376,-8398,1,2080,2106,2072,2088
12314,-60,4,12,47,-35,-60,-20,-8,-1,72,-12411,-8398,1,2084,2107,2072,2088
12326,-60,4,12,47,-35,-60,-20,-6,-1,72,-12446,-8398,1,2084,2107,2072,2088
12335,-60,4,12,47,-35,-60,-20,-4,-1,72,-12481,-8394,1,2084,2107,2072,2088
12343,-60,2,12,47,-36,-60,-20,-6,-2,72,-12517,-8394,1,2086,2108,2072,2088
12351,-60,2,12,47,-36,-60,-20,-6,-2,72,-12553,-8394,1,2086,2108,2072,2088
12362,-60,2,-5,64,-36,-60,-40,-2,-1,72,-12589,-8392,1,2086,2108,2072,2088
12374,-60,2,-5,64,-36,-60,-40,-2,-1,72,-12625,-8390,1,2086,2108,2072,2088
12386,-60,2,-5,64,-36,-60,-40,-2,-1,72,-12661,-8388,1,2086,2108,2072,2088
12394,-60,2,-22,81,-36,-60,-60,0,0,72,-12697,-8386,1,2086,2108,2072,2088
12403,-60,2,-22,81,-36,-60,-60,0,0,72,-12733,-8384,1,2086,2108,2072,2088
12411,-60,2,-22,81,-36,-60,-60,0,0,72,-12769,-8382,1,2086,2108,2072,2088
12422,-60,2,-22,81,-36,-60,-60,0,0,72,-12805,-8380,1,2086,2108,2072,2088
12434,-60,-5,-22,81,-34,-60,-60,-7,2,72,-12839,-8380,1,2093,2106,2072,2088
12446,-60,-5,-40,99,-34,-60,-80,-7,2,72,-12873,-8380,1,2093,2106,2072,2088
12455,-60,-5,-40,99,-34,-60,-80,-7,2,72,-12907,-8380,1,2093,2106,2072,2088
12463,-60,-12,-40,99,-32,-60,-80,-14,4,72,-12939,-8380,1,2100,2104,2072,2088
12470,-60,-12,-40,99,-32,-60,-80,-14,4,72,-12971,-8380,1,2100,2104,2072,2088
12482,-60,-14,-40,99,-32,-60,-80,-9,2,72,-13003,-8380,1,2102,2104,2072,2088
12494,-60,-14,-40,99,-32,-60,-80,-9,2,72,-13035,-8380,1,2102,2104,2072,2088
12506,-60,-14,-40,99,-32,-60,-80,-9,2,72,-13067,-8380,1,2102,2104,2072,2088
12514,-60,-16,-40,99,-33,-60,-80,-4,-1,72,-13100,-8396,1,2104,2105,2072,2088
12522,-60,-16,-40,99,-33,-60,-80,-4,-1,72,-13133,-8412,1,2104,2105,2072,2088
12530,-60,-18,-22,81,-33,-60,-60,-4,-1,72,-13166,-8430,1,2106,2105,2072,2088
12542,-60,-18,-22,81,-33,-60,-60,-4,-1,72,-13199,-8448,1,2106,2105,2072,2088
12554,-60,-18,-22,81,-33,-60,-60,-4,-1,72,-13232,-8466,1,2106,2105,2072,2088
12566,-60,-20,-5,64,-33,-60,-40,-4,0,72,-13265,-8486,1,2108,2105,2072,2088
12574,-60,-20,-5,64,-33,-60,-40,-4,0,72,-13298,-8506,1,2108,2105,2072,2088
12582,-60,-18,-5,64,-34,-60,-40,0,-1,72,-13332,-8524,1,2106,2106,2072,2088
12590,-60,-18,12,47,-34,-60,-20,0,-1,72,-13366,-8542,1,2106,2106,2072,2088
